country_province,commodity,lev1,lev1_name,lev2,lev2_name,LCA
CA-SK,Other miscellaneous manufactured products,3,Materials,04 06,Finishes,A1-A3
CA-SK,"Custom manufacturing services (except printing, finishing of textiles and metals)",5,Services,05 03,ManufacturingServices,A1-A3
CA-SK,Wholesale margins - farm products,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Wholesale margins - petroleum and petroleum products,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,"Wholesale margins - food, beverages and tobacco products",6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Wholesale margins - personal and household goods,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,"Wholesale margins - motor vehicles, motor vehicle parts and accessories",6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Wholesale margins - building materials and supplies,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,"Wholesale margins - machinery, equipment and supplies",6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Wholesale margins - miscellaneous products,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Wholesale trade commissions,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - motor vehicles and parts,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - furniture and home furnishings,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - electronics and appliances,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,"Retail margins - building materials, garden equipment and supplies",6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - food and beverages,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - health and personal care products,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - automotive fuels,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - clothing and clothing accessories,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - sporting and leisure products,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - miscellaneous products (except cannabis),6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - cannabis products (licensed),6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - cannabis products (unlicensed),6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Retail margins - household fuels,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Used motor vehicles,2,Transport,03 02,Transport,A4
CA-SK,Other used consumer goods,6,Other,06 01,Other,0
CA-SK,Retail trade commissions,6,Services,06 01,DesignServicesAndMargins,0
CA-SK,Air passenger transportation services,2,Transport,02 01,Transport,A4
CA-SK,Air freight transportation services,2,Transport,02 01,Transport,A4
CA-SK,Air specialty services,2,Transport,02 01,Transport,A4
CA-SK,Rail passenger transportation services,2,Transport,02 01,Transport,A4
CA-SK,Rail freight transportation services,2,Transport,02 01,Transport,A4
CA-SK,Water passenger transportation services,2,Transport,02 01,Transport,A4
CA-SK,Water freight transportation services,2,Transport,02 01,Transport,A4
CA-SK,Moving services,2,Transport,02 01,Transport,A4
CA-SK,Road transportation services for general freight,2,Transport,02 01,Transport,A4
CA-SK,Road transportation services for specialized freight,2,Transport,02 01,Transport,A4
CA-SK,Urban transit services,2,Transport,02 01,Transport,A4
CA-SK,Interurban and rural bus passenger transportation services,2,Transport,02 01,Transport,A4
CA-SK,School bus services,2,Transport,02 01,Transport,A4
CA-SK,Other transit and passenger transportation services by road,2,Transport,02 01,Transport,A4
CA-SK,Scenic and sightseeing tour services,2,Transport,02 01,Transport,A4
CA-SK,Taxi and limousine services,2,Transport,02 01,Transport,A4
CA-SK,Transportation of natural gas by pipeline,2,Transport,02 01,Transport,A4
CA-SK,Transportation of crude oil and other commodities by pipeline,2,Transport,02 01,Transport,A4
CA-SK,Air transportation support services,2,Transport,02 01,Transport,A4
CA-SK,Aircraft maintenance and repair services,2,Transport,02 01,Transport,A4
CA-SK,"Rail transportation support, maintenance and repair services",2,Transport,02 01,Transport,A4
CA-SK,"Water transportation support, maintenance and repair services",2,Transport,02 01,Transport,A4
CA-SK,Road transportation support services,2,Transport,02 01,Transport,A4
CA-SK,Freight transportation arrangement and customs brokering services,2,Transport,02 01,Transport,A4
CA-SK,Other transportation support services,2,Transport,02 01,Transport,A4
CA-SK,Postal services,2,Transport,02 01,Transport,A4
CA-SK,"Courier, parcel, and local messenger and delivery services",2,Transport,02 01,Transport,A4
CA-SK,Grain storage,6,Other,06 01,Other,0
CA-SK,Warehousing and storage services (except grain storage),6,Other,06 01,Other,0
CA-SK,Newspapers,6,Other,06 01,Other,0
CA-SK,Advertising space in printed newspapers,6,Services,06 01,ManufacturingServices,0
CA-SK,Periodicals,6,Other,06 01,Other,0
CA-SK,Books,6,Other,06 01,Other,0
CA-SK,Other published products,6,Other,06 01,Other,0
CA-SK,Advertising space in printed periodicals and in other printed publications,6,Other,06 01,Other,0
CA-SK,Licensing of rights for commercial use of literary works (except software) and artistic works,6,Other,06 01,Other,0
CA-SK,General purpose software,6,Other,06 01,Other,0
CA-SK,"Recorded movies, television programs and videos",6,Other,06 01,Other,0
CA-SK,"Movie, television program and video production, post-production and editing services",6,Other,06 01,Other,0
CA-SK,"Licensing of rights for commercial use of dramatic works, and other copyrighted property n.e.c.",6,Other,06 01,Other,0
CA-SK,Admissions to motion picture film exhibitions,6,Other,06 01,Other,0
CA-SK,Recorded music and other sound recordings,6,Other,06 01,Other,0
CA-SK,Audio recording services and copyright administration,6,Other,06 01,Other,0
CA-SK,Licensing of rights for commercial use of musical works and sound recordings,6,Other,06 01,Other,0
CA-SK,Advertising air time on radio,6,Services,06 01,ManufacturingServices,0
CA-SK,Advertising air time on television,6,Services,06 01,ManufacturingServices,0
CA-SK,Fees for the distribution of television and radio program channels (affiliation payments),6,Services,06 01,ManufacturingServices,0
CA-SK,Fixed telecommunications services (except Internet access),5,Services,05 03,ManufacturingServices,0
CA-SK,Mobile telecommunications services,5,Services,05 03,ManufacturingServices,0
CA-SK,Broadcasting and online games distribution services,5,Services,05 03,ManufacturingServices,0
CA-SK,Fixed Internet access services,5,Services,05 03,ManufacturingServices,0
CA-SK,"Data processing, hosting, and related services (except software as a service, on cloud)",5,Services,05 03,ManufacturingServices,0
CA-SK,Subscriptions for online content,5,Services,05 03,ManufacturingServices,0
CA-SK,Internet advertising,5,Services,05 03,ManufacturingServices,0
CA-SK,Other information services,5,Services,05 03,ManufacturingServices,0
CA-SK,Central banking services,5,Services,05 03,ManufacturingServices,0
CA-SK,Local credit union services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-SK,Banking and other depository credit intermediation services - explicit charges,5,Services,05 03,ManufacturingServices,0
CA-SK,Non-depository credit intermediation services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-SK,Other services related to credit intermediation,5,Services,05 03,ManufacturingServices,0
CA-SK,Investment banking services,5,Services,05 03,ManufacturingServices,0
CA-SK,Security brokerage and securities dealing services,5,Services,05 03,ManufacturingServices,0
CA-SK,Portfolio management services,5,Services,05 03,ManufacturingServices,0
CA-SK,Investment counselling services,5,Services,05 03,ManufacturingServices,0
CA-SK,Holding company services and other financial investment and related activities,5,Services,05 03,ManufacturingServices,0
CA-SK,Life insurance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Health and accident insurance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Vehicle insurance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Property insurance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Liability and other property and casualty insurance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Insurance brokerage and other services related to insurance,5,Services,05 03,ManufacturingServices,0
CA-SK,Trusteed pension fund services,5,Services,05 03,ManufacturingServices,0
CA-SK,Mutual funds (cost of service) and other similar services,5,Services,05 03,ManufacturingServices,0
CA-SK,Deposit intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-SK,Residential mortgage intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-SK,Other loan intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-SK,Rental of residential real estate,5,Services,05 03,ManufacturingServices,0
CA-SK,Rental of non-residential real estate,5,Services,05 03,ManufacturingServices,0
CA-SK,Imputed rental of owner-occupied dwellings,5,Services,05 03,ManufacturingServices,0
CA-SK,Real estate brokerage and other services related to real estate,5,Services,05 03,DesignServicesAndMargins,0
CA-SK,Rental and operating leasing services of motor vehicles,5,Services,05 03,ManufacturingServices,0
CA-SK,Computer equipment rental and leasing services,5,Services,05 03,ManufacturingServices,0
CA-SK,Office machinery and equipment (except computer equipment) rental and leasing services,5,Services,05 03,ManufacturingServices,0
CA-SK,Rental and operating leasing services of commercial and industrial machinery and equipment,5,Services,05 03,ManufacturingServices,0
CA-SK,Rental and operating leasing services of other goods,5,Services,05 03,ManufacturingServices,0
CA-SK,Licensing of rights for commercial use of non-financial intangible assets (except software and other copyright licensing),5,Services,05 03,ManufacturingServices,0
CA-SK,Legal services,5,Services,05 03,DesignServicesAndMargins,0
CA-SK,"Accounting, tax preparation, bookkeeping and payroll services",5,Services,05 03,ManufacturingServices,0
CA-SK,"Architectural, engineering and related services",5,Services,05 03,DesignServicesAndMargins,0
CA-SK,Specialized design services,5,Services,05 03,DesignServicesAndMargins,0
CA-SK,Custom software design and development services,5,Services,05 03,ManufacturingServices,0
CA-SK,Own-account software design and development services,5,Services,05 03,ManufacturingServices,0
CA-SK,Computer systems design and related services (except software development),5,Services,05 03,ManufacturingServices,0
CA-SK,"Management, scientific and technical consulting services",5,Services,05 03,ManufacturingServices,0
CA-SK,Research and development services,5,Services,05 03,ManufacturingServices,0
CA-SK,Own-account research and development (except software development),5,Services,05 03,ManufacturingServices,0
CA-SK,"Advertising, public relations, and related services",5,Services,05 03,ManufacturingServices,0
CA-SK,Photographic services,5,Services,05 03,ManufacturingServices,0
CA-SK,Veterinary services,5,Services,05 03,ManufacturingServices,0
CA-SK,"Other professional, scientific and technical services",5,Services,05 03,ManufacturingServices,0
CA-SK,Holding company services (imputed),5,Services,05 03,ManufacturingServices,0
CA-SK,Head office services (imputed),5,Services,05 03,ManufacturingServices,0
CA-SK,Office administrative services,5,Services,05 03,ManufacturingServices,0
CA-SK,Employment services,5,Services,05 03,ManufacturingServices,0
CA-SK,Business support services,5,Services,05 03,ManufacturingServices,0
CA-SK,"Travel arrangement, reservation and planning services",5,Services,05 03,ManufacturingServices,0
CA-SK,Investigation and security services,5,Services,05 03,ManufacturingServices,0
CA-SK,Services to buildings and dwellings,5,Services,05 03,ManufacturingServices,0
CA-SK,Facilities and other support services,5,Services,05 03,ManufacturingServices,0
CA-SK,Waste management and remediation services,5,Services,05 03,ManufacturingServices,0
CA-SK,Tuition and similar fees for elementary and secondary schools,5,Services,05 03,ManufacturingServices,0
CA-SK,Tuition and similar fees for colleges and C.E.G.E.P.s,5,Services,05 03,ManufacturingServices,0
CA-SK,Tuition and similar fees for universities,5,Services,05 03,ManufacturingServices,0
CA-SK,"Tuition and similar fees for trade, technical and professional training",5,Services,05 03,ManufacturingServices,0
CA-SK,Other educational training and services,5,Services,05 03,ManufacturingServices,0
CA-SK,Physician services,5,Services,05 03,ManufacturingServices,0
CA-SK,Dental services,5,Services,05 03,ManufacturingServices,0
CA-SK,Other health practitioner services,5,Services,05 03,ManufacturingServices,0
CA-SK,Medical laboratory diagnostic and testing services,5,Services,05 03,ManufacturingServices,0
CA-SK,Ambulance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Hospital services,5,Services,05 03,ManufacturingServices,0
CA-SK,Nursing and residential care services,5,Services,05 03,ManufacturingServices,0
CA-SK,Child day-care services,5,Services,05 03,ManufacturingServices,0
CA-SK,Other ambulatory health care services and social assistance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Admissions to live sporting events,5,Services,05 03,ManufacturingServices,0
CA-SK,Admissions to live performing arts performances,5,Services,05 03,ManufacturingServices,0
CA-SK,Sport and performing arts event organization services,5,Services,05 03,ManufacturingServices,0
CA-SK,Career management and representation services of public figures,5,Services,05 03,ManufacturingServices,0
CA-SK,"Contract production of live performing arts performances, live sporting events and copyrighted works",5,Services,05 03,ManufacturingServices,0
CA-SK,Sporting event media rights,5,Services,05 03,ManufacturingServices,0
CA-SK,Heritage institution services,5,Services,05 03,ManufacturingServices,0
CA-SK,Amusement and recreational services,5,Services,05 03,ManufacturingServices,0
CA-SK,Gambling (net wagers),5,Services,05 03,ManufacturingServices,0
CA-SK,Room or unit accommodation services for travellers,5,Services,05 03,ManufacturingServices,0
CA-SK,Recreational vehicle park and recreational camp services,5,Services,05 03,ManufacturingServices,0
CA-SK,Rooming and boarding services,5,Services,05 03,ManufacturingServices,0
CA-SK,Prepared meals,5,Services,05 03,ManufacturingServices,0
CA-SK,Alcoholic beverages for immediate consumption,5,Services,05 03,ManufacturingServices,0
CA-SK,Motor vehicle repair and maintenance services,5,Services,05 03,ManufacturingServices,0
CA-SK,Repair and maintenance services (except for buildings and transportation equipment),5,Services,05 03,ManufacturingServices,0
CA-SK,Funeral services,5,Services,05 03,ManufacturingServices,0
CA-SK,"Laundry, dry-cleaning and related services",5,Services,05 03,ManufacturingServices,0
CA-SK,Hair care and aesthetic services,5,Services,05 03,ManufacturingServices,0
CA-SK,Parking services,5,Services,05 03,ManufacturingServices,0
CA-SK,Other personal and personal care services,5,Services,05 03,ManufacturingServices,0
CA-SK,Other membership services,5,Services,05 03,ManufacturingServices,0
CA-SK,Babysitting services,5,Services,05 03,ManufacturingServices,0
CA-SK,Private household services (except babysitting),5,Services,05 03,ManufacturingServices,0
CA-SK,Sales of other services by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-SK,Sales of other government services,5,Services,05 03,ManufacturingServices,0
CA-SK,Repair and maintenance,5,Services,05 03,ManufacturingServices,0
CA-SK,Operating supplies,5,Services,05 03,ManufacturingServices,0
CA-SK,Office supplies,5,Services,05 03,ManufacturingServices,0
CA-SK,"Advertising, promotion, meals and entertainment",5,Services,05 03,ManufacturingServices,0
CA-SK,"Travel, meetings and conventions",5,Services,05 03,ManufacturingServices,0
CA-SK,Transportation margins,5,Services,05 03,ManufacturingServices,0
CA-SK,Educational services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-SK,Ambulatory health care services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-SK,Social assistance services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-SK,"Arts, entertainment and recreation services provided by Non-Profit Institutions Serving Households",5,Services,05 03,ManufacturingServices,0
CA-SK,Religious services,5,Services,05 03,ManufacturingServices,0
CA-SK,"Grant-making, civic, and professional and similar organization services",5,Services,05 03,ManufacturingServices,0
CA-SK,Labour organization membership services,5,Services,05 03,ManufacturingServices,0
CA-SK,Political organization services,5,Services,05 03,ManufacturingServices,0
CA-SK,Other services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-SK,Elementary and secondary school services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-SK,Community college and C.E.G.E.P services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-SK,University services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-SK,Other educational services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-SK,Hospital services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-SK,Residential care facility services provided by governments,5,Services,05 03,ManufacturingServices,0
CA-SK,Defence services,5,Services,05 03,ManufacturingServices,0
