,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
PT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,"Lead, zinc and tin and products thereof",130.2020874599228,12.672132822734074,96.47258151828564,73.54236554928605,627.330480490593,1427.2029664018849,206.06397421810325,251.6264367148117,1067.090269260627,842.1247326374028,13.062531111752069,17.691087507295997,30.565381787954582
PT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,Copper products,511.43305302990757,41.45057755110393,365.7549872634231,244.57565987406116,2350.620618446576,6438.332168478847,740.8221971945213,968.5938782552518,3955.9436883544367,2952.5438633173644,46.770728146656715,54.19500301032223,124.74170412975505
PT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,Other non-ferrous metal products,207.38083141122152,23.544734701034994,190.21734470836915,134.43268296472274,1115.2141840383974,3320.247150601526,416.9730816687597,516.4574188923173,1867.1096403840684,1672.1542810045617,23.309018564288937,32.24232994782199,50.10550438353293
PT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,Foundry work services,1581.4079218193033,145.9792466550114,1276.9429903486362,889.0415899350103,6976.418550716421,17077.450643710126,2299.8946109776007,2849.833487611376,11739.399876222964,9966.85438909044,150.96811811079414,195.45426934009322,349.1665270921309
PT,"Fabricated metal products, except machinery and equipment (28)",24572.110085961525,1540.7908629462013,13262.242574668464,11049.826588231484,82656.52369582836,252416.7948933718,40011.5365365038,50208.94542612389,197168.3291977343,127507.2883562154,2073.048084386951,3647.1421767297384,6657.305962117651
PT,Machinery and equipment n.e.c. (29),1280.9085627806207,138.48553905597697,1084.2937773396995,593.3750289857505,6106.657411061909,15934.203010190957,1382.9476198415366,2378.4642016039725,10406.521503799428,9288.499744273386,169.80825948505137,149.33527384559144,620.3413879952775
PT,Office machinery and computers (30),38.46087995719073,4.447212866443421,33.809453037504035,24.881704827797844,227.9461666797514,523.8196543934587,63.65832970115787,83.46916802035236,337.1241603001147,266.53229301543075,4.629069762299153,6.002829055626865,10.238505144915653
PT,Electrical machinery and apparatus n.e.c. (31),5679.660723519283,450.5367500426197,4312.148352715672,2740.332877765592,27472.712672245572,73529.33543193465,9908.4315805649,10922.190828820534,42513.83314327553,40498.44535017948,462.90284147383926,543.9653129620867,887.2982385299842
PT,"Radio, television and communication equipment and apparatus (32)",1121.2692308417827,110.19124789745446,800.188909624432,619.6787128992224,5995.9997498674475,13656.988171195826,1692.7516357240545,2506.055089188252,10758.238466123981,7144.256255723537,121.22229190987494,160.08936404319883,331.47979825841065
PT,"Medical, precision and optical instruments, watches and clocks (33)",734.5593795242114,15.778685123641473,138.8236457596605,118.54659404201918,1358.9048220577693,2684.615770203112,624.621634998085,2020.664213521703,5863.309085268889,2083.3552483260646,55.23726398539031,86.33033780640442,142.25198219306034
PT,"Motor vehicles, trailers and semi-trailers (34)",144.23686532959528,12.615468790573885,88.21557836489797,69.8643717113063,698.5627633870096,1600.4116721541034,203.43260412844668,319.9483896818987,1348.3137712581363,881.2176075518537,17.75471911641079,19.89829646780171,57.52540624291819
PT,Other transport equipment (35),112.5400133216074,14.154564500004172,103.97726820542628,73.84558241295177,817.9964837791055,1806.5420219770976,204.8403238277111,262.40101022912086,1204.231640143703,830.7136448689109,14.359460049015407,19.700119704279608,37.44300770532678
PT,Furniture; other manufactured goods n.e.c. (36),3691.7893020319257,301.4996227817202,2532.223253572143,2635.576706050756,13555.965696035177,19987.404165573425,6422.600511546814,8087.129625045737,32793.819041929964,23137.454132753148,413.07848276736195,1655.0575929197926,1161.4780406432901
PT,Secondary raw materials,19376.38818194554,1572.3072985048054,12611.482780542909,9960.695868315956,96199.98246651079,226768.95545734346,30806.811104864435,39469.1296257865,166398.96176914967,114142.5719582032,1988.918398331247,2241.116230298853,4819.312018288451
PT,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,Electricity by coal,59334.28408662066,7676.775266435974,66872.7896995973,42526.246788415556,383945.1443022628,1031576.9251998239,139799.06297118924,174376.22642515067,591851.4879985283,472345.3346338407,10294.451763442192,12614.597176537463,19624.11290915785
PT,Electricity by gas,15048.904217834051,1946.9108932172878,17020.049516449955,10758.466086908858,95916.8317662583,258806.32376295674,35454.185209691575,44261.10517527136,149310.38109787164,119062.83733854048,2625.2843741311917,3206.3842951803135,4987.137290563003
PT,Electricity by nuclear,4.1019066738464485,0.47056578485138595,3.791000679784998,2.756237274809203,23.440075798208106,55.370412609590495,7.047142653072545,8.871492485441456,34.62710813673901,28.70462779455757,0.5323280877141253,0.7206874136595669,1.1187909636410716
PT,Electricity by hydro,63.80036081763682,8.253902035273132,72.18038388679696,45.59504793971957,405.9050098145338,1095.7391097698971,150.29602974521455,187.65728278053547,632.6086443218236,504.34811362275127,11.136440934531944,13.596579983969917,21.148292818830836
PT,Electricity by wind,61.941826134184026,8.018894228686829,70.69600610184446,44.01639450281289,383.1178214609658,1044.8921761955132,146.38435693079566,183.05733058275592,608.8407612830314,483.7298193373254,10.965124759735076,13.246623122838812,20.6499346648497
PT,Electricity by petroleum and other oil derivatives,2894.4710246200193,373.9674970598024,3249.6090155387333,2074.4357769901003,18823.475901697115,50448.276507902854,6804.847329661082,8486.54955111801,28910.16900824934,23092.604512281916,499.7774957900036,614.8815502431254,955.7031223492108
PT,Electricity by biomass and waste,269.9239279042499,34.87726031540923,305.32777080438467,192.05987340788943,1690.2807495753555,4575.588400132007,633.906681762065,792.7879341829923,2660.9907430016037,2115.743523302036,47.22337476616408,57.5857403437827,89.59669953750927
PT,Electricity by solar photovoltaic,256.51635938496565,33.243053082645254,291.2540425770119,183.3230256566151,1629.7937733640679,4405.601837546401,606.0611955976609,756.07962595063,2542.0111765026845,2023.067191305217,44.97618512519806,54.55435740482471,85.10778750993997
PT,Electricity by solar thermal,3.281243104687236e-05,3.7496762309551095e-06,3.079419243592399e-05,2.20954784543588e-05,0.0001949211510014734,0.000483603121359422,5.998948440661139e-05,7.66759178628293e-05,0.00028705041192040855,0.00023303910994005477,4.369350436245263e-06,6.0718153779249805e-06,9.445323006635485e-06
PT,"Electricity by tide, wave, ocean",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,Electricity by Geothermal,1.4249022306924553,0.18418432778235586,1.6027349669970572,1.0206417249286677,9.222893821596868,24.75512760928449,3.351427217074732,4.1799844991723525,14.207550871809058,11.34267421063272,0.24664893203919977,0.30276002372607974,0.4707809709903627
PT,Electricity nec,0.37063019419097326,0.04298529197732494,0.34434855575381385,0.25171656781793655,2.1093703039175264,4.926213491260487,0.6384284309608488,0.7946109229636567,3.1467633696862145,2.6467304754023337,0.048046819821065734,0.0656872324109518,0.10055154911979877
PT,Transmission services of electricity,28.91846365727679,3.7175422893479557,32.1676696175066,20.651324640160368,188.49251908904532,505.5376654539177,67.74792370810506,84.57503613799788,289.6216818460562,232.48834152457954,4.963739536947692,6.177416041859672,9.550603809896248
PT,Distribution and trade services of electricity,61.2335261066589,7.895530679825537,67.19045872212283,44.4065405741013,425.5154422332296,1117.1876810050069,142.8734431012405,177.35460183519766,625.0317892260441,505.42600175561864,10.200930122720903,12.88589826437619,19.94448218005557
PT,Coke oven gas,1.4597099111244483,0.1311995814188663,1.0161995318596146,0.8071790258976812,7.893291517331698,17.23528015346398,2.3291411915999456,2.957233546055302,12.568460415133893,9.218802922791529,0.15869326563346461,0.1940945888971912,0.36604002157180954
PT,Blast Furnace Gas,2.383486370632735,0.198082971700497,1.5020470763405707,1.2423859425100132,12.605952677414784,28.478110723808683,3.7980492915873385,4.939624643334868,21.21760557369917,15.14451264515809,0.2539949778577232,0.3315589446310009,0.6167487563423066
PT,Oxygen Steel Furnace Gas,0.6594041818745916,0.049939413870391115,0.37798201853039953,0.3216358867716484,3.2739203159362256,6.941393131642178,0.964411182045038,1.243538837858589,5.568996040200204,3.679920251251796,0.0636523724023146,0.07202815640844439,0.1578392126762062
PT,Gas Works Gas,0.3533643297673127,0.042393593242739426,0.33738788853593055,0.24211314920138238,2.151116721607958,4.8139056977240395,0.6779296553453238,0.8062421902495837,3.2032097147743723,2.8683885207534345,0.0421242781802354,0.0569324091599515,0.09337024294590535
PT,Biogas,1.2276580285533638,0.16807688954405384,1.3791487406492104,0.9216022260052515,8.710326381026396,20.61551378803154,2.888725904640938,3.5269355106646008,12.552860457208139,10.93921244548845,0.2082937733021946,0.2589887317803285,0.39443804874809735
PT,Distribution services of gaseous fuels through mains,1600.6301279888567,219.584557713959,1813.528460756424,1198.2205398400017,11336.27182611791,27006.884254234843,3809.506727387167,4638.011350904071,16413.819358683355,14335.195527589263,274.6756312646406,339.71361210483735,512.5124571645592
PT,Steam and hot water supply services,2158.5531083008495,283.4437569362479,2224.8468702426753,1614.0042873477626,18671.792418504734,42961.214712924404,4526.30417759421,5494.523655732977,19536.319116689978,18828.00502790967,310.5186239497035,405.87452634952894,641.8990213172711
PT,"Collected and purified water, distribution services of water (41)",49.37157315750785,6.077224952442659,45.194469451546915,34.11862789758296,357.24403106892987,827.7983788482031,97.62146575891582,116.2177269780549,471.79770577614676,383.5651745123321,6.793718844565554,8.264718690493075,13.733354130090332
PT,Construction work (45),8314.211217379901,1042.4772629650201,8654.18292571923,6308.932903805342,44962.885474099974,103615.80241182155,14588.236823181138,18417.155103113746,71012.29644622782,58533.09983571353,1162.221807313617,1873.7590682610546,2363.4215039586693
PT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",516.6861340285064,66.52076087604533,546.0946230721225,374.73003457855253,3122.177473169659,7429.6880061127085,976.2865687800971,1223.354391498422,4654.581211813534,3855.7809796455,76.67171141919253,98.85435796760986,155.80624653570538
PT,Retail trade services of motor fuel,20.187073909061386,2.492472710779682,21.32505739413446,15.500406645101519,105.90669702670542,229.53660102037887,41.676273900205665,51.38673058473485,187.0316666567627,151.1850202233658,2.994161104624283,5.810558836735956,6.2863869828590015
PT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",3959.5713753365867,417.00876368295934,2989.418429599517,2314.0156651012758,22237.001250702397,52138.76610941319,6749.9868616290305,8063.18786164018,34693.455188086344,27995.136710761486,483.91049844965113,748.0702858452306,1151.1827605928831
PT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",210.1220029591764,26.01883331299073,198.33028222564224,140.71808368371467,1208.0972234959636,3320.3243082411827,367.8821953812477,434.2876957795038,1838.3700474258496,1466.35755936592,26.38166581744694,34.60090248185759,57.417610668102505
PT,Hotel and restaurant services (55),585.0474594562846,82.26388796852585,596.8279185805488,559.6605020311591,9367.062659026113,21994.668723146937,1672.3692048708454,1816.813385695994,8873.77162631069,7828.9179293095285,70.91239664254643,97.39933595276182,161.48370776107424
PT,Railway transportation services,203.0351646685554,23.66110445615773,182.30852223422124,130.12680171267942,1204.8506304321836,2767.7889186213347,349.5623608019793,443.3444200785623,1805.1047480601908,1492.2801842839424,25.822490445128096,36.255732310600656,62.50957546878514
PT,Other land transportation services,224.68475231768417,29.79185542051979,253.11298252132025,167.06537880873745,1196.891465501575,3024.336780203401,411.41398999292244,519.1750309966071,1884.7459133884797,1592.434470281788,33.94663401338454,44.27467775595632,72.16848661175474
PT,Transportation services via pipelines,167.12419596183412,28.722518267722577,139.49185342210572,73.64858608048702,1475.929204986976,3098.776155439569,370.78280510386884,360.6092241419669,1303.5050718771647,1647.0827495180174,35.27027227430072,41.169951903984845,52.380523320653765
PT,Sea and coastal water transportation services,2494.519122849456,291.4691937915816,2072.0452220501447,1390.7208212079497,16534.83860592363,39647.93150331615,5282.367830581134,6119.667261888211,20494.02091480018,15606.727490920477,311.53514579051154,358.81478912284643,1549.9453568349115
PT,Inland water transportation services,934.523682853344,118.28295147176374,924.4195658207836,642.9960360889282,5401.783552330884,12410.9854405639,1673.8314789828967,2062.1995344224733,7664.209292251967,6550.30784001255,129.60924623387234,159.9228519427218,288.11265627665017
PT,Air transport services (62),6936.48124824054,779.8607927292472,5932.073228956489,4237.95284813336,52559.91994532824,134549.82119901257,13526.699147751011,18896.33236298668,70776.60129785514,52210.883310284604,889.0008275066833,1312.629366213172,2221.6032124588082
PT,Supporting and auxiliary transport services; travel agency services (63),446.5887605601369,56.75487267858407,388.4057075334025,278.82214732955794,2864.7307363817213,7044.203882185864,824.9485986097043,1088.1828121630956,4075.158059804044,3159.199587044532,56.89962564167105,82.20392094123336,152.1856281892083
PT,Post and telecommunication services (64),120.65214234281089,17.064563673325768,123.15327103556338,103.05408311751185,865.644741819343,1854.289679134255,233.41933890992186,285.29164435513815,1142.1905401940542,903.4027988641293,16.43389273036536,23.670208357649635,34.219943281688614
PT,"Financial intermediation services, except insurance and pension funding services (65)",460.73277653875186,61.83523955811877,532.6661483813514,333.59082609231785,2990.758123565765,7578.122863712859,1068.4134008274875,1350.8219328416217,4564.430497040929,3734.545614857442,79.59831939360575,94.94236505658088,149.6775864088382
PT,"Insurance and pension funding services, except compulsory social security services (66)",25.64747173535174,3.353297449731118,29.681749133828937,17.618884864683444,156.79166301923664,381.75183433115524,53.89511190019263,65.0581168002366,243.59730189957034,201.63845114775808,4.050490934886198,4.874494769726002,7.069805774433776
PT,Services auxiliary to financial intermediation (67),128.35917578855526,13.220997078608894,114.89721976741845,74.17399803950315,998.0099835311349,1854.6041940045322,219.20913077792014,294.482465289379,1188.615615437513,931.4151859991409,13.345726220127684,20.510078754254796,34.06084796529673
