,,"('CA-NL', 'kg CO2 eq (short)')","('CA-PE', 'kg CO2 eq (short)')","('CA-NS', 'kg CO2 eq (short)')","('CA-NB', 'kg CO2 eq (short)')","('CA-QC', 'kg CO2 eq (short)')","('CA-ON', 'kg CO2 eq (short)')","('CA-MB', 'kg CO2 eq (short)')","('CA-SK', 'kg CO2 eq (short)')","('CA-AB', 'kg CO2 eq (short)')","('CA-BC', 'kg CO2 eq (short)')","('CA-YT', 'kg CO2 eq (short)')","('CA-NT', 'kg CO2 eq (short)')","('CA-NU', 'kg CO2 eq (short)')"
BE,Furniture; other manufactured goods n.e.c. (36),701.4451458722664,346.6112422647382,2177.8487967650026,1101.891356362394,21659.701109848924,66899.7066108912,4425.027063446889,3410.9516901142433,21129.046301403312,40361.33149601436,283.1344955506069,437.80225196770266,116.93525101056738
BE,Secondary raw materials,2509.713139289397,1048.237458717444,7799.969233280215,2932.4189428530385,36944.53773025885,121065.09220769335,8959.930684649216,7481.579463381445,29267.560264219173,48731.73470936875,323.007764359656,113.25883114325838,55.72076095301127
BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,Electricity by coal,7205.525335706827,2901.7531889743123,21481.39523081681,8518.19465658458,110160.97741646737,341414.8056025757,26068.53493612048,21207.949400625486,84849.86834594539,141649.97394240476,968.3753679873263,366.2887504268987,185.20546637649576
BE,Electricity by gas,15615.566967290488,4911.516120178232,35497.70828670017,19442.81985005641,280826.5168729589,648256.2485138756,58304.616040169836,41081.05084303283,186971.19387493873,322680.94763255934,2471.218818447943,1312.1326244548422,713.672914206302
BE,Electricity by nuclear,89.8350183471037,28.540481384561343,206.1599472658812,112.9576223816067,1636.1902477732924,3773.578005049123,338.3405722156173,237.43091565622885,1090.98317882752,1866.2717404840237,14.255131632248318,7.544558291659133,4.078739707554718
BE,Electricity by hydro,30.34172785543716,12.165589823868984,89.6356672585299,36.05023609134881,470.63329871412066,1436.6668574179143,110.17248902519094,89.80722379533168,365.17356519874653,601.4848773937379,4.18846458594588,1.6184142392499556,0.7923489269439361
BE,Electricity by wind,6877.789890387115,2139.515459776037,15339.541286042377,8446.949003129295,121864.23963880017,277731.90511205327,25300.502189253744,17823.479697396295,80513.79748762978,140473.11179845128,1089.8072189610186,586.6345665020885,319.29927033347593
BE,Electricity by petroleum and other oil derivatives,140.85536208639664,53.299878682252036,379.1855103527443,205.71010797457686,3272.5039724318635,6940.902179267607,639.374162881969,440.6396370128086,2245.2707538874047,3180.623952025859,23.416389553659407,10.243544570206893,4.645491768646196
BE,Electricity by biomass and waste,2523.806002600536,786.5031794303154,5700.922722929236,3122.4172772971765,45451.31848682096,103654.98994673238,9292.803829605718,6576.523035381954,29911.282241536366,51920.09709639028,398.21159991386526,213.45354148773475,116.34457669462999
BE,Electricity by solar photovoltaic,55.21561044322131,16.31501815549222,121.28597276828062,63.73600457395514,998.6746739620777,2126.6141469003974,185.52764538974762,138.2224298491971,596.8793874978593,1068.3506292737252,8.15507222500531,4.99014819929132,2.6675221095040884
BE,Electricity by solar thermal,0.00011812445462344656,3.5879292089622766e-05,0.00026786260776183403,0.00013812259489002075,0.002084830576156212,0.004680545162636254,0.0003832988063942689,0.00028916745208052526,0.0013005566894839554,0.002322462171141482,1.616282786355969e-05,9.430944360738837e-06,5.152487472947185e-06
BE,"Electricity by tide, wave, ocean",1.2042462621165682,0.5029802098531755,3.742692201253531,1.4070749742699515,17.727253673256754,58.09117483649632,4.2992814066660365,3.589917892391552,14.043577131463222,23.38315421452094,0.15499018066059994,0.05434546359930944,0.026736728213868213
BE,Electricity by Geothermal,1.1360222164993379,0.47448492125557984,3.5306578263070034,1.3273600934757745,16.722953306032192,54.80014119439229,4.0557146379436935,3.386538625411589,13.24796773080619,22.05843066752624,0.14620953712592397,0.051266635369299055,0.025222014967333065
BE,Electricity nec,167.83797449191684,52.471214637475654,383.673959952324,208.65702123533137,3050.71088858147,6987.846461798899,619.2546059742798,439.7109073680195,2005.414124871963,3467.1557450445985,26.377629218149824,13.995873337237695,7.649855300546859
BE,Transmission services of electricity,53.98645333777565,17.02912142280984,123.35400483172226,66.856967051301,976.943788615009,2243.6783136964586,199.1039108103537,141.69545670714635,643.9411236471094,1113.6289661248318,8.500796306864727,4.52672910485117,2.4594325529459304
BE,Distribution and trade services of electricity,286.0601969476067,96.38801709965789,678.608035453303,368.5933787816141,5411.557096072146,12814.567093959457,1113.7765082057522,796.2006822181876,3693.6331425897483,6142.206524758276,46.872291308893814,24.649196411069987,12.890661928477863
BE,Coke oven gas,18.278166481024233,7.118979132249046,50.54201694907252,26.57962718541691,408.0230006832007,898.8284595606692,81.54521986498918,57.11067004913155,288.24486318500846,415.878993617927,3.045201282623784,1.3708542211797317,0.6182165901133375
BE,Blast Furnace Gas,7.232740904084148,2.7444486060967708,19.02568929599178,10.35081350154358,158.85569782091932,346.3871054425834,31.505913304362434,21.718897019423945,109.72136062768406,161.93302193429065,1.1982503722654592,0.5560951387001354,0.2651952329183513
BE,Oxygen Steel Furnace Gas,0.6299258994480744,0.23226329078480604,1.6637266304824536,0.8974713457696927,14.321599586843899,30.025436244307148,2.7344151124712863,1.8917471051098353,9.664274487336968,14.064367458146405,0.10157868631658964,0.04713471798410529,0.021799273006550185
BE,Gas Works Gas,0.8186040622474148,0.3023182223777771,2.2748680020935135,1.0111349835234502,13.327614301601232,34.83621538179008,2.861667002139466,2.2880053912862435,9.82170488241222,16.788650396163913,0.10932044589819097,0.04795101099515805,0.02569256633132256
BE,Biogas,7.5009815515152045,2.7803266986457236,18.744775790195355,9.821441943310774,154.61165441998995,368.491761713266,33.01538363897288,22.55262503019229,101.764220895513,167.2844790038441,1.2484429541543984,0.6071385722837711,0.307942196682067
BE,Distribution services of gaseous fuels through mains,1429.1220721441202,566.00485482433,3852.679871533676,1923.439219188217,28899.27641079505,70086.55830149299,6282.742748057956,4491.050479370483,21197.125087229353,34399.218170969885,291.5257947416204,177.46483675357504,77.94883166947079
BE,Steam and hot water supply services,30.2962754925369,9.538778264314978,53.74237434168783,24.430056870518246,518.5669989550465,1048.005868827578,75.5130271247679,48.90740590094828,197.71639203118235,439.87512419897644,2.355126092024337,1.3116034265784164,0.8101975450107122
BE,"Collected and purified water, distribution services of water (41)",34.5316193381058,12.095894496310757,83.40557838414797,45.79717676332663,694.8828638971697,1593.819458397789,143.1846006832847,98.20636421021057,459.3610424983319,772.1272285320169,5.934157392430747,2.8574801376307337,1.534610834187496
BE,Construction work (45),171.9674901413048,59.488757131515186,427.25845365434685,218.26802680277993,3132.059594551277,7588.567863596768,653.6379081243965,483.38872709491795,2238.3223858570313,3604.547002740959,27.2332860755555,13.460420080922798,6.8039808833313264
BE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",120.24824936040152,41.88844182978778,297.50558760270013,153.99238164225937,2376.3691042003225,5522.650271098264,455.2616184831943,339.3217197334615,1592.0633204266107,2636.4395223458105,19.929509550941034,10.757145103572363,5.512361263772718
BE,Retail trade services of motor fuel,24.359699652823966,8.741100701722601,58.57133957424559,31.58553868382704,454.5230388870507,1136.5976904684255,99.64368463979791,70.96046596058093,327.8002241620021,548.0844043907128,4.454124499413072,2.066715605846996,1.0629437633161498
BE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",3014.512113371073,1045.0066508802024,7120.8690518928715,3721.9450356152206,57923.69730807658,130292.18391113324,11283.117331591782,7976.885934391157,38198.08721712839,65194.70362241811,528.2596615962062,283.6759727954584,137.45018084043
BE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",56.85038044599993,21.516644714562368,152.28253057216457,74.2080924680513,1126.255734982997,2767.1377014128257,229.86954850537293,173.00771636762337,795.1013766582531,1312.2730915996553,10.228084078985304,5.0786330188483255,2.580073714081303
BE,Hotel and restaurant services (55),319.7019752771877,118.84414517755664,841.4365582274409,474.9820273934452,9015.94066950716,23216.535590862106,1515.1796933345781,1094.2259628957706,5496.15255473797,8856.82865970768,52.756830638485944,25.633809251413503,12.40538023914538
BE,Railway transportation services,231.10714241123222,81.81955482750259,601.9174763409798,298.812565450966,4680.234417472044,10540.772546600998,892.34479595457,649.6565160526247,3034.7380117983316,5007.041786992245,37.25010454116677,20.249444644267697,10.751505753175792
BE,Other land transportation services,444.08872051781645,160.23765312424635,1147.676180693102,558.1608863863521,8536.02796074105,21205.472518320876,1760.122667616955,1297.6479235509087,5939.17584284629,9859.425058285999,80.93454555384838,37.73407802590989,26.753340733575477
BE,Transportation services via pipelines,126.9407088578285,49.802456765280404,338.98483824426785,166.3387905434603,2783.491301880348,7026.969286997013,530.4515908721853,390.6144050059266,1724.8802864866143,2870.744339550125,21.485406956018394,10.636615455862193,5.476190724944126
BE,Sea and coastal water transportation services,25663.522667713092,7768.971088363374,41319.94133195186,19417.69820514773,444865.2951740812,842525.232105422,60274.96513099151,36906.96214764193,149651.9268348572,355128.1608809295,1810.7548188003109,1086.0139438664078,690.950956620195
BE,Inland water transportation services,870.0330404240976,332.50512327163517,2433.766269531154,1176.064167919833,19651.993242029042,42970.67252455617,3616.2275170818043,2528.1334975278523,12444.345650778458,21224.85827965142,157.87067597236114,79.45686537372578,44.74878988019825
BE,Air transport services (62),7840.113546923183,2529.990939137302,18408.303183014443,8279.443130584279,217980.04980073965,643783.8845308508,34611.47514204069,30734.639250769793,119491.33034506478,184145.42667278627,1153.9433894995864,605.212168416332,263.33255505581815
BE,Supporting and auxiliary transport services; travel agency services (63),1518.5393461961855,541.827539902099,3413.7942632743852,1704.4778229427588,31054.021762384866,73827.62232513161,5351.3547971777925,4048.122135554687,17457.093183441375,30340.912815302032,212.08809495937192,115.96456182070447,64.12146646261309
BE,Post and telecommunication services (64),482.04962345777056,194.05925013459108,1318.976254504007,732.4273037373828,10950.887176914683,24079.715071139268,1910.1716208762596,1437.7463222552865,7084.455869529043,11158.550963311032,83.69957063619198,41.45429053055281,20.426770212851228
BE,"Financial intermediation services, except insurance and pension funding services (65)",239.1133067525821,81.12053884781888,637.5220599461596,296.5897998017825,5940.8135989023685,12093.379065582338,972.4803683970675,918.2311832006046,4027.213962440688,5961.964282509518,37.35614060776124,18.190713810684887,7.905472128365144
BE,"Insurance and pension funding services, except compulsory social security services (66)",57.65640355489607,20.909042101116018,153.56239779868187,73.99527379097808,1202.9950645722959,2815.686923616108,230.1894404091889,166.88898868502466,862.8334021752615,1337.0776966939213,9.906082979042981,4.919182491223076,2.389405697263064
BE,Services auxiliary to financial intermediation (67),753.2408604928638,236.15527681751706,1889.7272454939612,897.8166187984817,17192.007023044287,35252.118637584885,2801.196542058022,2118.1086318855882,11373.627184711215,16827.848054162325,106.45853887412136,55.28203837415383,25.473861999164903
BE,Real estate services (70),179.40993482488034,68.73425250108895,457.93760508195214,244.96545193302794,3953.1515657301684,9255.898302952453,722.2824960730109,541.0988767309241,2688.5484031197393,4207.5737909689915,34.08597582319227,16.941060466551242,7.753698491928217
BE,Renting services of machinery and equipment without operator and of personal and household goods (71),1936.0079962174814,632.3716287152721,4533.619350953741,2429.607206226811,38934.533630267186,85619.6190436851,6870.682807479038,5066.200154013166,23489.558560421738,40441.928657532655,287.4704011937116,164.07728775039087,87.44079090805653
BE,Computer and related services (72),821.0260796288127,304.1787226256141,2149.9984050582025,1092.9333180623212,16472.222991884933,38190.61905176827,3401.3041451065847,2408.5263716858,11734.972240307929,18094.82486029255,135.42558669055782,73.77029708251555,30.939079393484604
BE,Research and development services (73),1084.7238304263042,306.95778509313504,2431.190405682723,1296.196013901016,20396.250698237996,39937.57519872063,3308.3265990453415,2493.965113237026,11218.20198246318,21135.34439318354,148.89903833489998,96.77918540432474,58.82279219855786
BE,Other business services (74),3792.8308952404404,1603.6085831527564,10704.691590433395,5770.510666661468,91347.1562502214,223069.58246591254,16784.58550227081,14056.848381347889,67396.50967229807,96247.48946343274,779.4378602477485,405.21162730059916,176.7713431044768
BE,Public administration and defence services; compulsory social security services (75),11.404733491748182,3.5228743356836896,26.237936577237384,15.055573375381845,232.65365015195096,517.5429702612989,40.03088189536305,30.579385903498377,146.28300306816303,234.0376544970518,1.6849714511591334,0.8441810772792951,0.4254239347697884
BE,Education services (80),26.79205521720961,9.409597990141672,67.57785691022065,34.830356307674904,557.1905637403717,1270.3824975736818,101.46714164686622,78.28756286744455,373.35168677951043,594.7829670266696,4.342719404575869,2.36210939050878,1.158339264181802
BE,Health and social work services (85),7.13974827390635,2.4736403828947413,17.263874744723317,9.380408168674315,136.04011432553244,318.7665325707323,27.24483510440158,19.42878180460934,95.14178602196543,157.8471620134973,1.1731967676838009,0.5693931606151259,0.31070816530961215
BE,Food waste for treatment: incineration,75.87584127130013,30.72596577093034,210.05056763285216,101.80420653910897,1541.2641935456531,3913.086509891506,322.2525336374168,237.138334777784,1067.9210436790079,1696.8405892409373,14.351773854523728,6.224256511124099,3.5241529577658155
BE,Paper waste for treatment: incineration,67.57802586316222,27.276996262225985,183.99942447047883,90.73660605452933,1401.9104886883276,3306.9581229204086,292.80480081444745,212.07320144189464,953.942018003501,1474.443784172113,13.48375547331292,5.856200127508012,3.5146773287270974
BE,Plastic waste for treatment: incineration,161.57766811354747,62.593346045898045,434.08361237291723,214.94533473035156,3252.364189382372,7709.352123481854,684.2535131335364,502.9880275799623,2215.106793256193,3444.342126810796,31.0544753157444,14.214400164361335,8.523782926162292
BE,Intert/metal waste for treatment: incineration,629.6493027767452,261.1953183464406,1737.5380808062673,863.8933928193125,13614.591157124027,33032.4315539762,2823.144683864971,2027.3836149982276,9261.105631223118,14196.296930551374,130.9865705629656,60.04229212230365,35.83391351024457
BE,Textiles waste for treatment: incineration,82.34512489716106,46.07752203633098,281.1257631134017,180.34956913986719,2522.9605463074568,7199.023452125016,638.5537430339356,358.5593730961088,2001.0681548426958,2641.9249856864267,18.74227044573075,7.541018655470144,3.7827774903525535
BE,Wood waste for treatment: incineration,24.1213055054299,9.733183340015222,64.86235153304537,32.335351994698534,486.7083556942191,1181.5842338591667,106.09043277764619,75.79598054920724,338.71508543797495,524.0258870781123,4.772448601509022,2.0602837915480254,1.2469382948418783
